FECHA;ITEM;ELEMENTO_ID;AVANCE;MONTO;OBS;ESTADO
2021-01-22;B.4.1.2;E04.P2;1;153.113333;;
2021-01-22;B.4.1.2;E05.P1;1;153.113333;;
2021-01-22;B.4.1.2;E06.P1;1;153.113333;;
2021-01-22;B.4.1.2;E09.P1;1;153.113333;;
2021-01-22;B.4.1.2;E09.P2;1;153.113333;;
2021-01-22;B.4.1.2;E10.P1;1;153.113333;;
2021-01-22;B.4.1.2;E10.P2;1;153.113333;;
2021-01-22;B.4.1.2;E10.P3;1;153.113333;;
2021-01-22;B.4.1.2;E10.P4;1;153.113333;;
2021-01-22;B.4.1.2;E11.P1;1;153.113333;;
2021-01-22;B.4.1.2;E11.P2;1;153.113333;;
2021-01-22;B.4.1.2;E11.P3;1;153.113333;;
2021-01-22;B.4.1.2;E11.P4;1;153.113333;;
2021-01-22;B.4.1.2;E12.P1;1;153.113333;;
2021-01-22;B.4.1.2;E12.P2;1;153.113333;;
2021-01-22;B.4.1.2;E12.P3;1;153.113333;;
2021-01-22;B.4.1.2;E12.P4;1;153.113333;;
2021-01-22;B.4.1.2;E20.P1;1;153.113333;;
2021-01-22;B.4.1.2;E20.P2;1;153.113333;;
2021-01-22;B.4.1.2;E20.P3;1;153.113333;;
2021-01-22;B.4.1.2;E20.P4;1;153.113333;;
2021-01-22;B.4.1.3;E04.P1;1;113.336848;;
2021-01-22;B.4.1.3;E04.P2;1;113.336848;;
2021-01-22;B.4.1.3;E05.P1;1;113.336848;;
2021-01-22;B.4.1.3;E06.P1;1;113.336848;;
2021-01-22;B.4.1.3;E09.P1;1;113.336848;;
2021-01-22;B.4.1.3;E09.P2;1;113.336848;;
2021-01-22;B.4.1.3;E10.P1;1;113.336848;;
2021-01-22;B.4.1.3;E10.P2;1;113.336848;;
2021-01-22;B.4.1.3;E10.P3;1;113.336848;;
2021-01-22;B.4.1.3;E10.P4;1;113.336848;;
2021-01-22;B.4.1.3;E11.P1;1;113.336848;;
2021-01-22;B.4.1.3;E11.P2;1;113.336848;;
2021-01-22;B.4.1.3;E11.P3;1;113.336848;;
2021-01-22;B.4.1.3;E11.P4;1;113.336848;;
2021-01-22;B.4.1.3;E12.P1;1;113.336848;;
2021-01-22;B.4.1.3;E12.P2;1;113.336848;;
2021-01-22;B.4.1.3;E12.P3;1;113.336848;;
2021-01-22;B.4.1.3;E12.P4;1;113.336848;;
2021-01-22;B.4.1.3;E20.P1;1;113.336848;;
2021-01-22;B.4.1.3;E20.P2;1;113.336848;;
2021-01-22;B.4.1.3;E20.P3;1;113.336848;;
2021-01-22;B.4.1.3;E20.P4;1;113.336848;;
2021-01-22;B.5.1.1;E04.P2;1;161.187;;
2021-01-22;B.5.1.1;E05.P2;1;161.187;;
2021-01-22;B.5.1.1;E06.P2;0.5;80.5935;;
2021-01-22;B.5.1.1;E09.P2;1;161.187;;
2021-01-22;B.5.1.1;E10.P2;1;161.187;;
2021-01-22;B.5.1.1;E10.P3;1;161.187;;
2021-01-22;B.5.1.1;E10.P4;1;161.187;;
2021-01-22;B.5.1.1;E11.P2;1;161.187;;
2021-01-22;B.5.1.1;E11.P3;1;161.187;;
2021-01-22;B.5.1.1;E11.P4;1;161.187;;
2021-01-22;B.5.1.1;E12.P2;1;161.187;;
2021-01-22;B.5.1.1;E12.P3;1;161.187;;
2021-01-22;B.5.1.1;E12.P4;1;161.187;;
2021-01-22;B.5.1.1;E20.P2;1;161.187;;
2021-01-22;B.5.1.1;E20.P3;1;161.187;;
2021-01-22;B.5.1.1;E20.P4;1;161.187;;
2021-01-22;B.5.1.2;E04.P2;1;205.595167;;
2021-01-22;B.5.1.2;E05.P2;1;205.595167;;
2021-01-22;B.5.1.2;E06.P2;0.5;102.7975835;;
2021-01-22;B.5.1.2;E09.P2;1;205.595167;;
2021-01-22;B.5.1.2;E10.P2;1;205.595167;;
2021-01-22;B.5.1.2;E10.P3;1;205.595167;;
2021-01-22;B.5.1.2;E10.P4;1;205.595167;;
2021-01-22;B.5.1.2;E11.P2;1;205.595167;;
2021-01-22;B.5.1.2;E11.P3;1;205.595167;;
2021-01-22;B.5.1.2;E11.P4;1;205.595167;;
2021-01-22;B.5.1.2;E12.P2;1;205.595167;;
2021-01-22;B.5.1.2;E12.P3;1;205.595167;;
2021-01-22;B.5.1.2;E12.P4;1;205.595167;;
2021-01-22;B.5.1.2;E20.P2;1;205.595167;;
2021-01-22;B.5.1.2;E20.P3;1;205.595167;;
2021-01-22;B.5.1.2;E20.P4;1;205.595167;;
2021-01-22;B.5.1.3;E04.P2;1;152.568;;
2021-01-22;B.5.1.3;E05.P2;1;152.568;;
2021-01-22;B.5.1.3;E06.P2;0.5;76.284;;
2021-01-22;B.5.1.3;E09.P2;1;152.568;;
2021-01-22;B.5.1.3;E10.P2;1;152.568;;
2021-01-22;B.5.1.3;E10.P3;1;152.568;;
2021-01-22;B.5.1.3;E10.P4;1;152.568;;
2021-01-22;B.5.1.3;E11.P2;1;152.568;;
2021-01-22;B.5.1.3;E11.P3;1;152.568;;
2021-01-22;B.5.1.3;E11.P4;1;152.568;;
2021-01-22;B.5.1.3;E12.P2;1;152.568;;
2021-01-22;B.5.1.3;E12.P3;1;152.568;;
2021-01-22;B.5.1.3;E12.P4;1;152.568;;
2021-01-22;B.5.1.3;E20.P2;1;152.568;;
2021-01-22;B.5.1.3;E20.P3;1;152.568;;
2021-01-22;B.5.1.3;E20.P4;1;152.568;;
2021-01-22;B.EX.1;E10;0.3;42.45555;;
2021-01-22;B.EX.1;E11;0.3;42.45555;;
2021-01-22;B.EX.1;E12;0.3;42.45555;;
2021-01-22;B.EX.1;E20;0.3;42.45555;;
2021-01-22;B.EX.2;E11;1;15.4675;;
2021-01-22;B.EX.2;E12;1;15.4675;;
2021-01-22;B.EX.2;E13;1;15.4675;;
2021-01-22;C.1.1.1;E12.P1.D13;1;27.261091;;
2021-01-22;C.1.2.1;E10.P1.D11;1;16.568182;;
2021-01-22;C.1.2.1;E10.P1.D12;1;16.568182;;
2021-01-22;C.1.2.1;E10.P1.D13;1;16.568182;;
2021-01-22;C.1.2.1;E10.P1.D14;1;16.568182;;
2021-01-22;C.1.2.1;E10.P2.D21;1;16.568182;;
2021-01-22;C.1.2.1;E10.P2.D22;1;16.568182;;
2021-01-22;C.1.2.1;E10.P2.D23;1;16.568182;;
2021-01-22;C.1.2.1;E10.P2.D24;1;16.568182;;
2021-01-22;C.1.2.1;E10.P3.D31;1;16.568182;;
2021-01-22;C.1.2.1;E10.P3.D32;1;16.568182;;
2021-01-22;C.1.2.1;E10.P3.D33;1;16.568182;;
2021-01-22;C.1.2.1;E10.P4.D34;1;16.568182;;
2021-01-22;C.1.2.1;E10.P4.D41;1;16.568182;;
2021-01-22;C.1.2.1;E10.P4.D42;1;16.568182;;
2021-01-22;C.1.2.1;E10.P4.D43;0.5;8.284091;;
2021-01-22;C.1.2.1;E10.P4.D44;0.5;8.284091;;
2021-01-22;C.1.2.1;E11.P1.D11;1;16.568182;;
2021-01-22;C.1.2.1;E11.P1.D12;1;16.568182;;
2021-01-22;C.1.2.1;E11.P1.D13;1;16.568182;;
2021-01-22;C.1.2.1;E11.P1.D14;1;16.568182;;
2021-01-22;C.1.2.1;E11.P2.D21;1;16.568182;;
2021-01-22;C.1.2.1;E11.P2.D22;1;16.568182;;
2021-01-22;C.1.2.1;E11.P2.D23;1;16.568182;;
2021-01-22;C.1.2.1;E11.P2.D24;1;16.568182;;
2021-01-22;C.1.2.1;E11.P3.D31;0.5;8.284091;;
2021-01-22;C.1.2.1;E11.P3.D32;0.5;8.284091;;
2021-01-22;C.1.2.1;E11.P3.D33;0.5;8.284091;;
2021-01-22;C.1.2.1;E11.P4.D34;0.5;8.284091;;
2021-01-22;C.1.2.1;E12.P1.D11;1;16.568182;;
2021-01-22;C.1.2.1;E12.P1.D12;1;16.568182;;
2021-01-22;C.1.2.1;E12.P1.D13;1;16.568182;;
2021-01-22;C.1.2.1;E12.P1.D14;1;16.568182;;
2021-01-22;C.1.2.1;E12.P2.D21;1;16.568182;;
2021-01-22;C.1.2.1;E12.P2.D22;1;16.568182;;
2021-01-22;C.1.2.1;E12.P2.D23;1;16.568182;;
2021-01-22;C.1.2.1;E12.P2.D24;1;16.568182;;
2021-01-22;C.1.2.2;E11.P1.D11;0.5;6.961091;;
2021-01-22;C.1.2.2;E11.P1.D12;0.5;6.961091;;
2021-01-22;C.1.2.2;E11.P1.D13;0.5;6.961091;;
2021-01-22;C.1.2.2;E11.P1.D14;0.5;6.961091;;
2021-01-22;C.1.2.2;E11.P2.D21;0.5;6.961091;;
2021-01-22;C.1.2.2;E11.P2.D22;0.5;6.961091;;
2021-01-22;C.1.2.2;E11.P2.D23;0.5;6.961091;;
2021-01-22;C.1.2.2;E11.P2.D24;0.5;6.961091;;
2021-01-22;C.1.2.2;E12.P1.D11;1;13.922182;;
2021-01-22;C.1.2.2;E12.P1.D12;1;13.922182;;
2021-01-22;C.1.2.2;E12.P1.D13;1;13.922182;;
2021-01-22;C.1.2.2;E12.P1.D14;0.5;6.961091;;
2021-01-22;C.1.2.2;E12.P2.D21;0.5;6.961091;;
2021-01-22;C.1.2.2;E12.P2.D22;0.5;6.961091;;
2021-01-22;C.1.2.2;E12.P2.D23;0.5;6.961091;;
2021-01-22;C.1.2.2;E12.P2.D24;0.5;6.961091;;
2021-01-22;C.1.3.3;E11.P1.D11;0.5;11.177091;;
2021-01-22;C.1.3.3;E11.P1.D12;0.5;11.177091;;
2021-01-22;C.1.3.3;E11.P1.D13;0.5;11.177091;;
2021-01-22;C.1.3.3;E11.P1.D14;0.5;11.177091;;
2021-01-22;C.1.3.3;E11.P2.D21;0.5;11.177091;;
2021-01-22;C.1.3.3;E11.P2.D22;0.5;11.177091;;
2021-01-22;C.1.3.3;E11.P2.D23;0.5;11.177091;;
2021-01-22;C.1.3.3;E11.P2.D24;0.5;11.177091;;
2021-01-22;C.1.3.3;E12.P1.D11;1;22.354182;;
2021-01-22;C.1.3.3;E12.P1.D12;1;22.354182;;
2021-01-22;C.1.3.3;E12.P1.D13;1;22.354182;;
2021-01-22;C.1.3.3;E12.P1.D14;0.5;11.177091;;
2021-01-22;C.1.3.3;E12.P2.D21;0.5;11.177091;;
2021-01-22;C.1.3.3;E12.P2.D22;0.5;11.177091;;
2021-01-22;C.1.3.3;E12.P2.D23;0.5;11.177091;;
2021-01-22;C.1.3.3;E12.P2.D24;0.5;11.177091;;
2021-01-22;C.10.2;E12.P1.D13;0.5;1.542303;;
2021-01-22;C.11.2;E12.P1.D13;0.5;4.651924;;
2021-01-22;C.11.6;E12.P1.D13;1;2.693576;;
2021-01-22;C.11.7;E12.P1.D13;1;9.771485;;
2021-01-22;C.3.1;E10.P1.D11;1;13.643606;;
2021-01-22;C.3.1;E10.P1.D12;1;13.643606;;
2021-01-22;C.3.1;E10.P1.D13;1;13.643606;;
2021-01-22;C.3.1;E10.P1.D14;1;13.643606;;
2021-01-22;C.3.1;E10.P2.D21;1;13.643606;;
2021-01-22;C.3.1;E10.P2.D22;1;13.643606;;
2021-01-22;C.3.1;E10.P2.D23;1;13.643606;;
2021-01-22;C.3.1;E10.P2.D24;1;13.643606;;
2021-01-22;C.3.1;E10.P3.D31;1;13.643606;;
2021-01-22;C.3.1;E10.P3.D32;1;13.643606;;
2021-01-22;C.3.1;E10.P3.D33;1;13.643606;;
2021-01-22;C.3.1;E10.P4.D34;1;13.643606;;
2021-01-22;C.3.1;E10.P4.D41;1;13.643606;;
2021-01-22;C.3.1;E10.P4.D42;1;13.643606;;
2021-01-22;C.3.1;E10.P4.D43;0.5;6.821803;;
2021-01-22;C.3.1;E10.P4.D44;0.5;6.821803;;
2021-01-22;C.3.1;E11.P1.D11;1;13.643606;;
2021-01-22;C.3.1;E11.P1.D12;1;13.643606;;
2021-01-22;C.3.1;E11.P1.D13;1;13.643606;;
2021-01-22;C.3.1;E11.P1.D14;1;13.643606;;
2021-01-22;C.3.1;E11.P2.D21;1;13.643606;;
2021-01-22;C.3.1;E11.P2.D22;1;13.643606;;
2021-01-22;C.3.1;E11.P2.D23;1;13.643606;;
2021-01-22;C.3.1;E11.P2.D24;1;13.643606;;
2021-01-22;C.3.1;E11.P3.D31;1;13.643606;;
2021-01-22;C.3.1;E11.P3.D32;0.5;6.821803;;
2021-01-22;C.3.1;E11.P3.D33;0.5;6.821803;;
2021-01-22;C.3.1;E12.P1.D11;1;13.643606;;
2021-01-22;C.3.1;E12.P1.D12;1;13.643606;;
2021-01-22;C.3.1;E12.P1.D13;1;13.643606;;
2021-01-22;C.3.1;E12.P1.D14;1;13.643606;;
2021-01-22;C.3.1;E12.P2.D21;1;13.643606;;
2021-01-22;C.3.1;E12.P2.D22;1;13.643606;;
2021-01-22;C.3.1;E12.P2.D23;1;13.643606;;
2021-01-22;C.3.1;E12.P2.D24;1;13.643606;;
2021-01-22;C.5.1;E12.P1.D13;1;10.058273;;
2021-01-22;C.9.1.1;E12.P1.D13;1;3.269879;;
2021-01-22;C.9.2.1;E12.P1.D13;1;6.342256;;
2021-01-22;C.9.3.2;E12.P1.D13;1;2.925488;;
2021-01-22;C.9.3.3;E12.P1.D13;1;4.715;;
2021-01-22;C.9.4.1;E12.P1.D13;1;1.541152;;
2021-01-22;C.9.4.2;E12.P1.D13;1;0.525549;;
2021-01-22;C.9.5.1;E12.P1.D13;1;42.253121;;
2021-01-22;C.9.6;E12.P1.D13;1;2.266939;;
2021-01-22;C.EX.1;E12.P1.D13;1;3.05797;;
2021-01-22;C.EX.11;E12.P1.D13;1;30.578909;;
2021-01-22;C.EX.17;E12.P1.D13;1;8.213273;;
2021-01-22;D.1.1;E12.P1.D13;1;2.195091;;
2021-01-22;D.1.2;E12.P1.D13;1;1.505183;;
2021-01-22;D.1.4;E12.P1.D13;1;2.245091;;
2021-01-22;D.1.6;E12.P1.D13;1;1.365091;;
2021-01-22;D.1.7;E12.P1.D13;1;1.537927;;
2021-01-22;D.2.4;E04.P2.D21;0.9;10.35;;
2021-01-22;D.2.4;E04.P2.D22;0.9;10.35;;
2021-01-22;D.2.4;E04.P2.D23;0.9;10.35;;
2021-01-22;D.2.4;E04.P2.D24;0.9;10.35;;
2021-01-22;D.2.4;E04.P3.D31;0.9;10.35;;
2021-01-22;D.2.4;E04.P3.D32;0.9;10.35;;
2021-01-22;D.2.4;E04.P3.D33;0.9;10.35;;
2021-01-22;D.2.4;E05.P2.D21;0.9;10.35;;
2021-01-22;D.2.4;E05.P2.D22;0.9;10.35;;
2021-01-22;D.2.4;E05.P2.D23;0.9;10.35;;
2021-01-22;D.2.4;E05.P2.D24;0.9;10.35;;
2021-01-22;D.2.4;E06.P2.D21;0.9;10.35;;
2021-01-22;D.2.4;E06.P2.D22;0.9;10.35;;
2021-01-22;D.2.4;E06.P2.D23;0.9;10.35;;
2021-01-22;D.2.4;E06.P2.D24;0.9;10.35;;
2021-01-22;D.2.4;E09.P2.D21;0.9;10.35;;
2021-01-22;D.2.4;E09.P2.D22;0.9;10.35;;
2021-01-22;D.2.4;E09.P2.D23;0.9;10.35;;
2021-01-22;D.2.4;E09.P2.D24;0.9;10.35;;
2021-01-22;D.2.4;E09.P3.D31;0.9;10.35;;
2021-01-22;D.2.4;E09.P3.D32;0.9;10.35;;
2021-01-22;D.2.4;E10.P1.D11;0.6;6.9;;
2021-01-22;D.2.4;E10.P1.D12;0.6;6.9;;
2021-01-22;D.2.4;E10.P1.D13;0.6;6.9;;
2021-01-22;D.2.4;E10.P1.D14;0.9;10.35;;
2021-01-22;D.2.4;E10.P2.D21;0.9;10.35;;
2021-01-22;D.2.4;E10.P2.D22;0.9;10.35;;
2021-01-22;D.2.4;E10.P2.D23;0.9;10.35;;
2021-01-22;D.2.4;E10.P2.D24;0.9;10.35;;
2021-01-22;D.2.4;E10.P3.D31;0.9;10.35;;
2021-01-22;D.2.4;E10.P3.D32;0.9;10.35;;
2021-01-22;D.2.4;E10.P3.D33;0.9;10.35;;
2021-01-22;D.2.4;E10.P4.D34;0.9;10.35;;
2021-01-22;D.2.4;E10.P4.D41;0.9;10.35;;
2021-01-22;D.2.4;E10.P4.D42;0.9;10.35;;
2021-01-22;D.2.4;E10.P4.D43;0.9;10.35;;
2021-01-22;D.2.4;E10.P4.D44;0.9;10.35;;
2021-01-22;D.2.4;E11.P1.D11;0.9;10.35;;
2021-01-22;D.2.4;E11.P1.D12;0.9;10.35;;
2021-01-22;D.2.4;E11.P1.D13;0.9;10.35;;
2021-01-22;D.2.4;E11.P1.D14;0.9;10.35;;
2021-01-22;D.2.4;E11.P2.D21;0.9;10.35;;
2021-01-22;D.2.4;E11.P2.D22;0.9;10.35;;
2021-01-22;D.2.4;E11.P2.D23;0.9;10.35;;
2021-01-22;D.2.4;E11.P2.D24;0.9;10.35;;
2021-01-22;D.2.4;E11.P3.D31;0.9;10.35;;
2021-01-22;D.2.4;E11.P3.D32;0.9;10.35;;
2021-01-22;D.2.4;E11.P3.D33;0.9;10.35;;
2021-01-22;D.2.4;E11.P4.D34;0.9;10.35;;
2021-01-22;D.2.4;E11.P4.D41;0.9;10.35;;
2021-01-22;D.2.4;E11.P4.D42;0.9;10.35;;
2021-01-22;D.2.4;E11.P4.D43;0.9;10.35;;
2021-01-22;D.2.4;E11.P4.D44;0.9;10.35;;
2021-01-22;D.2.4;E12.P1.D11;0.9;10.35;;
2021-01-22;D.2.4;E12.P1.D12;0.9;10.35;;
2021-01-22;D.2.4;E12.P1.D13;1;11.5;;
2021-01-22;D.2.4;E12.P1.D14;0.9;10.35;;
2021-01-22;D.2.4;E12.P2.D21;0.9;10.35;;
2021-01-22;D.2.4;E12.P2.D22;0.9;10.35;;
2021-01-22;D.2.4;E12.P2.D23;0.9;10.35;;
2021-01-22;D.2.4;E12.P2.D24;0.9;10.35;;
2021-01-22;D.2.4;E12.P3.D31;0.9;10.35;;
2021-01-22;D.2.4;E12.P3.D32;0.9;10.35;;
2021-01-22;D.2.4;E12.P3.D33;0.9;10.35;;
2021-01-22;D.2.4;E12.P4.D34;0.9;10.35;;
2021-01-22;D.2.4;E12.P4.D41;0.9;10.35;;
2021-01-22;D.2.4;E12.P4.D42;0.9;10.35;;
2021-01-22;D.2.4;E12.P4.D43;0.9;10.35;;
2021-01-22;D.2.4;E12.P4.D44;0.9;10.35;;
2021-01-22;D.2.4;E20.P2.D21;0.9;10.35;;
2021-01-22;D.2.4;E20.P2.D22;0.9;10.35;;
2021-01-22;D.2.4;E20.P2.D23;0.9;10.35;;
2021-01-22;D.2.4;E20.P2.D24;0.9;10.35;;
2021-01-22;D.2.4;E20.P3.D31;0.9;10.35;;
2021-01-22;D.2.4;E20.P3.D32;0.9;10.35;;
2021-01-22;D.2.4;E20.P3.D33;0.9;10.35;;
2021-01-22;D.2.4;E20.P4.D34;0.9;10.35;;
2021-01-22;D.2.4;E20.P4.D41;0.9;10.35;;
2021-01-22;D.2.4;E20.P4.D42;0.9;10.35;;
2021-01-22;D.2.4;E20.P4.D43;0.9;10.35;;
2021-01-22;D.2.4;E20.P4.D44;0.9;10.35;;
2021-01-22;D.2.5;E04.P2.D21;0.9;6.66;;
2021-01-22;D.2.5;E04.P2.D22;0.9;6.66;;
2021-01-22;D.2.5;E04.P2.D23;0.9;6.66;;
2021-01-22;D.2.5;E04.P2.D24;0.9;6.66;;
2021-01-22;D.2.5;E04.P3.D31;0.9;6.66;;
2021-01-22;D.2.5;E04.P3.D32;0.9;6.66;;
2021-01-22;D.2.5;E04.P3.D33;0.9;6.66;;
2021-01-22;D.2.5;E05.P2.D21;0.9;6.66;;
2021-01-22;D.2.5;E05.P2.D22;0.9;6.66;;
2021-01-22;D.2.5;E05.P2.D23;0.9;6.66;;
2021-01-22;D.2.5;E05.P2.D24;0.9;6.66;;
2021-01-22;D.2.5;E06.P2.D21;0.9;6.66;;
2021-01-22;D.2.5;E06.P2.D22;0.9;6.66;;
2021-01-22;D.2.5;E06.P2.D23;0.9;6.66;;
2021-01-22;D.2.5;E06.P2.D24;0.9;6.66;;
2021-01-22;D.2.5;E09.P2.D21;0.9;6.66;;
2021-01-22;D.2.5;E09.P2.D22;0.9;6.66;;
2021-01-22;D.2.5;E09.P2.D23;0.9;6.66;;
2021-01-22;D.2.5;E09.P2.D24;0.9;6.66;;
2021-01-22;D.2.5;E09.P3.D31;0.9;6.66;;
2021-01-22;D.2.5;E09.P3.D32;0.9;6.66;;
2021-01-22;D.2.5;E10.P1.D11;0.6;4.44;;
2021-01-22;D.2.5;E10.P1.D12;0.6;4.44;;
2021-01-22;D.2.5;E10.P1.D13;0.6;4.44;;
2021-01-22;D.2.5;E10.P1.D14;0.9;6.66;;
2021-01-22;D.2.5;E10.P2.D21;0.9;6.66;;
2021-01-22;D.2.5;E10.P2.D22;0.9;6.66;;
2021-01-22;D.2.5;E10.P2.D23;0.9;6.66;;
2021-01-22;D.2.5;E10.P2.D24;0.9;6.66;;
2021-01-22;D.2.5;E10.P3.D31;0.9;6.66;;
2021-01-22;D.2.5;E10.P3.D32;0.9;6.66;;
2021-01-22;D.2.5;E10.P3.D33;0.9;6.66;;
2021-01-22;D.2.5;E10.P4.D34;0.9;6.66;;
2021-01-22;D.2.5;E10.P4.D41;0.9;6.66;;
2021-01-22;D.2.5;E10.P4.D42;0.9;6.66;;
2021-01-22;D.2.5;E10.P4.D43;0.9;6.66;;
2021-01-22;D.2.5;E10.P4.D44;0.9;6.66;;
2021-01-22;D.2.5;E11.P1.D11;0.9;6.66;;
2021-01-22;D.2.5;E11.P1.D12;0.9;6.66;;
2021-01-22;D.2.5;E11.P1.D13;0.9;6.66;;
2021-01-22;D.2.5;E11.P1.D14;0.9;6.66;;
2021-01-22;D.2.5;E11.P2.D21;0.9;6.66;;
2021-01-22;D.2.5;E11.P2.D22;0.9;6.66;;
2021-01-22;D.2.5;E11.P2.D23;0.9;6.66;;
2021-01-22;D.2.5;E11.P2.D24;0.9;6.66;;
2021-01-22;D.2.5;E11.P3.D31;0.9;6.66;;
2021-01-22;D.2.5;E11.P3.D32;0.9;6.66;;
2021-01-22;D.2.5;E11.P3.D33;0.9;6.66;;
2021-01-22;D.2.5;E11.P4.D34;0.9;6.66;;
2021-01-22;D.2.5;E11.P4.D41;0.9;6.66;;
2021-01-22;D.2.5;E11.P4.D42;0.9;6.66;;
